2023-11-06 02:20:06.667 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@15290045, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@111c349e, org.springframework.security.web.context.SecurityContextPersistenceFilter@1fff59cc, org.springframework.security.web.header.HeaderWriterFilter@37fcf51a, org.springframework.security.web.csrf.CsrfFilter@3f84f41d, org.springframework.security.web.authentication.logout.LogoutFilter@12affe2a, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@b777ab7, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3ba98073, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6badf639, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3bebba8e, org.springframework.security.web.session.SessionManagementFilter@7436125, org.springframework.security.web.access.ExceptionTranslationFilter@2b31f878, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@18d64162]
2023-11-06 02:20:06.703 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-06 02:20:06.708 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-06 02:20:06.711 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-06 02:20:06.713 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.396 seconds (JVM running for 2727.456)
2023-11-06 02:20:06.714 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-06 02:20:06.764 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-06 02:20:06.764 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-06 02:20:06.765 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
2023-11-06 02:20:06.766 INFO  [http-nio-8085-exec-1] [com.zaxxer.hikari.HikariDataSource] - HikariPool-18 - Starting...
2023-11-06 02:20:06.769 INFO  [http-nio-8085-exec-1] [com.zaxxer.hikari.HikariDataSource] - HikariPool-18 - Start completed.
2023-11-06 02:20:34.184 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 56 class path changes (0 additions, 0 deletions, 56 modifications)
2023-11-06 02:20:34.192 INFO  [Thread-163] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-06 02:20:34.192 INFO  [Thread-163] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-06 02:20:34.192 INFO  [Thread-163] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Destroying Spring FrameworkServlet 'dispatcherServlet'
2023-11-06 02:20:34.194 WARN  [Thread-163] [o.a.c.loader.WebappClassLoaderBase] - The web application [ROOT] appears to have started a thread named [HikariPool-18 housekeeper] but has failed to stop it. This is very likely to create a memory leak. Stack trace of thread:
 java.base@17.0.7/jdk.internal.misc.Unsafe.park(Native Method)
 java.base@17.0.7/java.util.concurrent.locks.LockSupport.parkNanos(LockSupport.java:252)
 java.base@17.0.7/java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos(AbstractQueuedSynchronizer.java:1672)
 java.base@17.0.7/java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue.take(ScheduledThreadPoolExecutor.java:1182)
 java.base@17.0.7/java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue.take(ScheduledThreadPoolExecutor.java:899)
 java.base@17.0.7/java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1062)
 java.base@17.0.7/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1122)
 java.base@17.0.7/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:635)
 java.base@17.0.7/java.lang.Thread.run(Thread.java:833)
2023-11-06 02:20:34.194 INFO  [Thread-163] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-06 02:20:34.196 INFO  [Thread-163] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-06 02:20:34.197 INFO  [Thread-163] [com.zaxxer.hikari.HikariDataSource] - HikariPool-18 - Shutdown initiated...
2023-11-06 02:20:34.199 INFO  [Thread-163] [com.zaxxer.hikari.HikariDataSource] - HikariPool-18 - Shutdown completed.
2023-11-06 02:20:34.264 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 17912 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-06 02:20:34.264 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-06 02:20:34.468 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-06 02:20:34.468 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-06 02:20:34.468 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-06 02:20:34.468 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-06 02:20:34.516 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-06 02:20:34.517 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-06 02:20:34.517 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 251 ms
2023-11-06 02:20:34.594 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@68e45f4e, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3324d0ec, org.springframework.security.web.context.SecurityContextPersistenceFilter@1d17e00c, org.springframework.security.web.header.HeaderWriterFilter@176849bf, org.springframework.security.web.csrf.CsrfFilter@3f3203d4, org.springframework.security.web.authentication.logout.LogoutFilter@7265c7a4, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@68e82eaa, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@146ca81a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@419c3e99, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@eec3247, org.springframework.security.web.session.SessionManagementFilter@32147939, org.springframework.security.web.access.ExceptionTranslationFilter@5bfa411d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@667b71ce]
2023-11-06 02:20:34.632 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-06 02:20:34.637 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-06 02:20:34.639 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-06 02:20:34.643 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.396 seconds (JVM running for 2755.385)
2023-11-06 02:20:34.644 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-06 02:20:34.729 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-06 02:20:34.729 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-06 02:20:34.730 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
2023-11-06 02:20:34.730 INFO  [http-nio-8085-exec-1] [com.zaxxer.hikari.HikariDataSource] - HikariPool-19 - Starting...
2023-11-06 02:20:34.734 INFO  [http-nio-8085-exec-1] [com.zaxxer.hikari.HikariDataSource] - HikariPool-19 - Start completed.
2023-11-06 02:22:54.430 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 56 class path changes (0 additions, 0 deletions, 56 modifications)
2023-11-06 02:22:54.438 INFO  [Thread-167] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-06 02:22:54.438 INFO  [Thread-167] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-06 02:22:54.438 INFO  [Thread-167] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Destroying Spring FrameworkServlet 'dispatcherServlet'
2023-11-06 02:22:54.440 WARN  [Thread-167] [o.a.c.loader.WebappClassLoaderBase] - The web application [ROOT] appears to have started a thread named [HikariPool-19 housekeeper] but has failed to stop it. This is very likely to create a memory leak. Stack trace of thread:
 java.base@17.0.7/jdk.internal.misc.Unsafe.park(Native Method)
 java.base@17.0.7/java.util.concurrent.locks.LockSupport.parkNanos(LockSupport.java:252)
 java.base@17.0.7/java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos(AbstractQueuedSynchronizer.java:1672)
 java.base@17.0.7/java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue.take(ScheduledThreadPoolExecutor.java:1182)
 java.base@17.0.7/java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue.take(ScheduledThreadPoolExecutor.java:899)
 java.base@17.0.7/java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1062)
 java.base@17.0.7/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1122)
 java.base@17.0.7/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:635)
 java.base@17.0.7/java.lang.Thread.run(Thread.java:833)
2023-11-06 02:22:54.440 INFO  [Thread-167] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-06 02:22:54.441 INFO  [Thread-167] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-06 02:22:54.442 INFO  [Thread-167] [com.zaxxer.hikari.HikariDataSource] - HikariPool-19 - Shutdown initiated...
2023-11-06 02:22:54.443 INFO  [Thread-167] [com.zaxxer.hikari.HikariDataSource] - HikariPool-19 - Shutdown completed.
2023-11-06 02:22:54.507 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 17912 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-06 02:22:54.508 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-06 02:22:54.698 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-06 02:22:54.698 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-06 02:22:54.698 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-06 02:22:54.698 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-06 02:22:54.748 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-06 02:22:54.749 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-06 02:22:54.749 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 240 ms
2023-11-06 02:22:54.835 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@27ceecb2, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@622ca938, org.springframework.security.web.context.SecurityContextPersistenceFilter@1793f84a, org.springframework.security.web.header.HeaderWriterFilter@4dc08feb, org.springframework.security.web.csrf.CsrfFilter@7c868e08, org.springframework.security.web.authentication.logout.LogoutFilter@17af1766, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@816a56d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@67c77982, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2e311d46, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@35175b9d, org.springframework.security.web.session.SessionManagementFilter@5f2dcb69, org.springframework.security.web.access.ExceptionTranslationFilter@32584f9d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@bfb82f2]
2023-11-06 02:22:54.880 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-06 02:22:54.884 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-06 02:22:54.887 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-06 02:22:54.891 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.403 seconds (JVM running for 2895.633)
2023-11-06 02:22:54.891 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-06 02:22:55.931 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-06 02:22:55.931 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-06 02:22:55.931 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 0 ms
2023-11-06 02:22:55.932 INFO  [http-nio-8085-exec-1] [com.zaxxer.hikari.HikariDataSource] - HikariPool-20 - Starting...
2023-11-06 02:22:55.935 INFO  [http-nio-8085-exec-1] [com.zaxxer.hikari.HikariDataSource] - HikariPool-20 - Start completed.
2023-11-06 02:22:57.862 WARN  [http-nio-8085-exec-2] [n.n.u.t.e.ExpressionProcessor] - Fragment expression "layout/layoutUser" is being wrapped as a Thymeleaf 3 fragment expression (~{...}) for backwards compatibility purposes.  This wrapping will be dropped in the next major version of the expression processor, so please rewrite as a Thymeleaf 3 fragment expression to future-proof your code.  See https://github.com/thymeleaf/thymeleaf/issues/451 for more information.
2023-11-06 02:23:06.367 ERROR [http-nio-8085-exec-2] [o.a.c.c.C.[.[.[/].[dispatcherServlet]] - Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed; nested exception is java.lang.NullPointerException: Cannot invoke "com.chunjae.project05.entity.User.getRoleId()" because the return value of "com.chunjae.project05.biz.UserService.getUserByLoginId(String)" is null] with root cause
java.lang.NullPointerException: Cannot invoke "com.chunjae.project05.entity.User.getRoleId()" because the return value of "com.chunjae.project05.biz.UserService.getUserByLoginId(String)" is null
	at com.chunjae.project05.controller.BoardCtrl.boardList(BoardCtrl.java:83)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
